fips_code,county,state,customers_out,run_start_time
51107,Loudoun,Virginia,157.0,2025-03-01 18:30:00
51107,Loudoun,Virginia,157.0,2025-03-01 18:45:00
51107,Loudoun,Virginia,157.0,2025-03-01 19:00:00
51107,Loudoun,Virginia,157.0,2025-03-01 19:15:00
51107,Loudoun,Virginia,159.0,2025-03-01 19:30:00
51107,Loudoun,Virginia,159.0,2025-03-01 19:45:00
51107,Loudoun,Virginia,5.0,2025-03-01 20:00:00
51107,Loudoun,Virginia,5.0,2025-03-01 20:15:00
51107,Loudoun,Virginia,5.0,2025-03-01 20:30:00
51107,Loudoun,Virginia,1.0,2025-03-01 22:45:00
51107,Loudoun,Virginia,1.0,2025-03-01 23:00:00
51107,Loudoun,Virginia,1.0,2025-03-01 23:15:00
51107,Loudoun,Virginia,1.0,2025-03-01 23:30:00
51107,Loudoun,Virginia,1.0,2025-03-01 23:45:00
51107,Loudoun,Virginia,1.0,2025-03-02 00:00:00
51107,Loudoun,Virginia,2.0,2025-03-02 00:15:00
51107,Loudoun,Virginia,2.0,2025-03-02 00:30:00
51107,Loudoun,Virginia,2.0,2025-03-02 00:45:00
51107,Loudoun,Virginia,2.0,2025-03-02 01:00:00
51107,Loudoun,Virginia,6.0,2025-03-02 01:15:00
51107,Loudoun,Virginia,6.0,2025-03-02 01:30:00
51107,Loudoun,Virginia,6.0,2025-03-02 01:45:00
51107,Loudoun,Virginia,6.0,2025-03-02 02:00:00
51107,Loudoun,Virginia,6.0,2025-03-02 02:15:00
51107,Loudoun,Virginia,6.0,2025-03-02 02:30:00
51107,Loudoun,Virginia,6.0,2025-03-02 02:45:00
51107,Loudoun,Virginia,6.0,2025-03-02 03:00:00
51107,Loudoun,Virginia,6.0,2025-03-02 03:15:00
51107,Loudoun,Virginia,16.0,2025-03-02 03:30:00
51107,Loudoun,Virginia,6.0,2025-03-02 03:45:00
51107,Loudoun,Virginia,6.0,2025-03-02 04:00:00
51107,Loudoun,Virginia,6.0,2025-03-02 04:15:00
51107,Loudoun,Virginia,6.0,2025-03-02 04:30:00
51107,Loudoun,Virginia,5.0,2025-03-02 04:45:00
51107,Loudoun,Virginia,5.0,2025-03-02 05:00:00
51107,Loudoun,Virginia,5.0,2025-03-02 05:15:00
51107,Loudoun,Virginia,5.0,2025-03-02 05:30:00
51107,Loudoun,Virginia,5.0,2025-03-02 05:45:00
51107,Loudoun,Virginia,5.0,2025-03-02 06:00:00
51107,Loudoun,Virginia,5.0,2025-03-02 06:15:00
51107,Loudoun,Virginia,5.0,2025-03-02 06:30:00
51107,Loudoun,Virginia,5.0,2025-03-02 06:45:00
51107,Loudoun,Virginia,5.0,2025-03-02 07:00:00
51107,Loudoun,Virginia,5.0,2025-03-02 07:15:00
51107,Loudoun,Virginia,5.0,2025-03-02 07:30:00
51107,Loudoun,Virginia,5.0,2025-03-02 07:45:00
51107,Loudoun,Virginia,5.0,2025-03-02 08:00:00
51107,Loudoun,Virginia,5.0,2025-03-02 08:15:00
51107,Loudoun,Virginia,5.0,2025-03-02 08:30:00
51107,Loudoun,Virginia,5.0,2025-03-02 08:45:00
51107,Loudoun,Virginia,5.0,2025-03-02 09:00:00
51107,Loudoun,Virginia,5.0,2025-03-02 09:15:00
51107,Loudoun,Virginia,5.0,2025-03-02 09:30:00
51107,Loudoun,Virginia,5.0,2025-03-02 09:45:00
51107,Loudoun,Virginia,5.0,2025-03-02 10:00:00
51107,Loudoun,Virginia,5.0,2025-03-02 10:15:00
51107,Loudoun,Virginia,5.0,2025-03-02 10:30:00
51107,Loudoun,Virginia,1.0,2025-03-02 11:15:00
51107,Loudoun,Virginia,1.0,2025-03-02 11:30:00
51107,Loudoun,Virginia,1.0,2025-03-02 11:45:00
51107,Loudoun,Virginia,1.0,2025-03-02 12:00:00
51107,Loudoun,Virginia,11.0,2025-03-02 12:15:00
51107,Loudoun,Virginia,11.0,2025-03-02 12:30:00
51107,Loudoun,Virginia,11.0,2025-03-02 12:45:00
51107,Loudoun,Virginia,11.0,2025-03-02 13:00:00
51107,Loudoun,Virginia,11.0,2025-03-02 13:15:00
51107,Loudoun,Virginia,11.0,2025-03-02 13:30:00
51107,Loudoun,Virginia,10.0,2025-03-02 13:45:00
51107,Loudoun,Virginia,10.0,2025-03-02 14:00:00
51107,Loudoun,Virginia,10.0,2025-03-02 14:15:00
51107,Loudoun,Virginia,10.0,2025-03-02 14:30:00
51107,Loudoun,Virginia,17.0,2025-03-02 14:45:00
51107,Loudoun,Virginia,10.0,2025-03-02 15:00:00
51107,Loudoun,Virginia,10.0,2025-03-02 15:15:00
51107,Loudoun,Virginia,10.0,2025-03-02 15:30:00
51107,Loudoun,Virginia,4.0,2025-03-03 13:30:00
51107,Loudoun,Virginia,4.0,2025-03-03 13:45:00
51107,Loudoun,Virginia,4.0,2025-03-03 14:00:00
51107,Loudoun,Virginia,5.0,2025-03-03 14:15:00
51107,Loudoun,Virginia,5.0,2025-03-03 14:30:00
51107,Loudoun,Virginia,5.0,2025-03-03 14:45:00
51107,Loudoun,Virginia,108.0,2025-03-03 15:00:00
51107,Loudoun,Virginia,108.0,2025-03-03 15:15:00
51107,Loudoun,Virginia,108.0,2025-03-03 15:30:00
51107,Loudoun,Virginia,108.0,2025-03-03 15:45:00
51107,Loudoun,Virginia,104.0,2025-03-03 16:00:00
51107,Loudoun,Virginia,104.0,2025-03-03 16:15:00
51107,Loudoun,Virginia,103.0,2025-03-03 16:30:00
51107,Loudoun,Virginia,103.0,2025-03-03 16:45:00
51107,Loudoun,Virginia,103.0,2025-03-03 17:00:00
51107,Loudoun,Virginia,103.0,2025-03-03 17:15:00
51107,Loudoun,Virginia,103.0,2025-03-03 17:30:00
51107,Loudoun,Virginia,4.0,2025-03-03 17:45:00
51107,Loudoun,Virginia,4.0,2025-03-03 18:00:00
51107,Loudoun,Virginia,4.0,2025-03-03 18:15:00
51107,Loudoun,Virginia,4.0,2025-03-03 18:30:00
51107,Loudoun,Virginia,4.0,2025-03-03 18:45:00
51107,Loudoun,Virginia,4.0,2025-03-03 19:00:00
51107,Loudoun,Virginia,4.0,2025-03-03 19:15:00
51107,Loudoun,Virginia,4.0,2025-03-03 19:30:00
51107,Loudoun,Virginia,4.0,2025-03-03 19:45:00
51107,Loudoun,Virginia,4.0,2025-03-03 20:00:00
51107,Loudoun,Virginia,23.0,2025-03-03 20:15:00
51107,Loudoun,Virginia,2.0,2025-03-03 21:45:00
51107,Loudoun,Virginia,2.0,2025-03-03 22:00:00
51107,Loudoun,Virginia,2.0,2025-03-03 22:15:00
51107,Loudoun,Virginia,2.0,2025-03-03 22:30:00
51107,Loudoun,Virginia,2.0,2025-03-03 22:45:00
51107,Loudoun,Virginia,2.0,2025-03-03 23:00:00
51107,Loudoun,Virginia,2.0,2025-03-03 23:15:00
51107,Loudoun,Virginia,2.0,2025-03-03 23:30:00
51107,Loudoun,Virginia,2.0,2025-03-03 23:45:00
51107,Loudoun,Virginia,2.0,2025-03-04 00:00:00
51107,Loudoun,Virginia,3.0,2025-03-04 09:45:00
51107,Loudoun,Virginia,3.0,2025-03-04 10:00:00
51107,Loudoun,Virginia,3.0,2025-03-04 10:15:00
51107,Loudoun,Virginia,3.0,2025-03-04 10:30:00
51107,Loudoun,Virginia,3.0,2025-03-04 10:45:00
51107,Loudoun,Virginia,3.0,2025-03-04 11:00:00
51107,Loudoun,Virginia,3.0,2025-03-04 11:15:00
51107,Loudoun,Virginia,3.0,2025-03-04 11:30:00
51107,Loudoun,Virginia,3.0,2025-03-04 11:45:00
51107,Loudoun,Virginia,1.0,2025-03-04 14:15:00
51107,Loudoun,Virginia,1.0,2025-03-04 14:30:00
51107,Loudoun,Virginia,1.0,2025-03-04 14:45:00
51107,Loudoun,Virginia,1.0,2025-03-04 15:00:00
51107,Loudoun,Virginia,1.0,2025-03-04 15:15:00
51107,Loudoun,Virginia,5.0,2025-03-04 15:30:00
51107,Loudoun,Virginia,5.0,2025-03-04 15:45:00
51107,Loudoun,Virginia,5.0,2025-03-04 16:00:00
51107,Loudoun,Virginia,5.0,2025-03-04 16:15:00
51107,Loudoun,Virginia,5.0,2025-03-04 16:30:00
51107,Loudoun,Virginia,5.0,2025-03-04 16:45:00
51107,Loudoun,Virginia,5.0,2025-03-04 17:00:00
51107,Loudoun,Virginia,5.0,2025-03-04 17:15:00
51107,Loudoun,Virginia,5.0,2025-03-04 17:30:00
51107,Loudoun,Virginia,4.0,2025-03-04 17:45:00
51107,Loudoun,Virginia,4.0,2025-03-04 18:00:00
51107,Loudoun,Virginia,4.0,2025-03-04 18:15:00
51107,Loudoun,Virginia,4.0,2025-03-04 18:30:00
51107,Loudoun,Virginia,4.0,2025-03-04 18:45:00
51107,Loudoun,Virginia,4.0,2025-03-04 19:00:00
51107,Loudoun,Virginia,4.0,2025-03-04 19:15:00
51107,Loudoun,Virginia,4.0,2025-03-04 19:30:00
51107,Loudoun,Virginia,4.0,2025-03-04 19:45:00
51107,Loudoun,Virginia,7.0,2025-03-04 20:00:00
51107,Loudoun,Virginia,5.0,2025-03-04 20:15:00
51107,Loudoun,Virginia,2.0,2025-03-04 20:30:00
51107,Loudoun,Virginia,2.0,2025-03-04 20:45:00
51107,Loudoun,Virginia,2.0,2025-03-04 21:00:00
51107,Loudoun,Virginia,2.0,2025-03-04 21:15:00
51107,Loudoun,Virginia,2.0,2025-03-04 21:30:00
51107,Loudoun,Virginia,2.0,2025-03-04 21:45:00
51107,Loudoun,Virginia,1.0,2025-03-04 22:00:00
51107,Loudoun,Virginia,2.0,2025-03-04 22:15:00
51107,Loudoun,Virginia,1.0,2025-03-04 22:30:00
51107,Loudoun,Virginia,1.0,2025-03-04 22:45:00
51107,Loudoun,Virginia,1.0,2025-03-04 23:00:00
51107,Loudoun,Virginia,1.0,2025-03-04 23:15:00
51107,Loudoun,Virginia,9.0,2025-03-04 23:30:00
51107,Loudoun,Virginia,9.0,2025-03-04 23:45:00
51107,Loudoun,Virginia,9.0,2025-03-05 00:00:00
51107,Loudoun,Virginia,8.0,2025-03-05 00:15:00
51107,Loudoun,Virginia,32.0,2025-03-05 01:30:00
51107,Loudoun,Virginia,32.0,2025-03-05 01:45:00
51107,Loudoun,Virginia,4.0,2025-03-05 04:00:00
51107,Loudoun,Virginia,66.0,2025-03-05 14:00:00
51107,Loudoun,Virginia,66.0,2025-03-05 14:15:00
51107,Loudoun,Virginia,66.0,2025-03-05 14:30:00
51107,Loudoun,Virginia,66.0,2025-03-05 14:45:00
51107,Loudoun,Virginia,66.0,2025-03-05 15:00:00
51107,Loudoun,Virginia,2.0,2025-03-05 17:45:00
51107,Loudoun,Virginia,142.0,2025-03-05 18:00:00
51107,Loudoun,Virginia,148.0,2025-03-05 18:15:00
51107,Loudoun,Virginia,142.0,2025-03-05 18:30:00
51107,Loudoun,Virginia,142.0,2025-03-05 18:45:00
51107,Loudoun,Virginia,14.0,2025-03-05 19:00:00
51107,Loudoun,Virginia,30.0,2025-03-05 19:15:00
51107,Loudoun,Virginia,32.0,2025-03-05 19:30:00
51107,Loudoun,Virginia,32.0,2025-03-05 19:45:00
51107,Loudoun,Virginia,31.0,2025-03-05 20:00:00
51107,Loudoun,Virginia,19.0,2025-03-05 20:15:00
51107,Loudoun,Virginia,17.0,2025-03-05 20:30:00
51107,Loudoun,Virginia,17.0,2025-03-05 20:45:00
51107,Loudoun,Virginia,19.0,2025-03-05 21:00:00
51107,Loudoun,Virginia,19.0,2025-03-05 21:15:00
51107,Loudoun,Virginia,21.0,2025-03-05 21:30:00
51107,Loudoun,Virginia,21.0,2025-03-05 21:45:00
51107,Loudoun,Virginia,21.0,2025-03-05 22:00:00
51107,Loudoun,Virginia,5.0,2025-03-05 22:15:00
51107,Loudoun,Virginia,15.0,2025-03-05 22:30:00
51107,Loudoun,Virginia,5.0,2025-03-05 22:45:00
51107,Loudoun,Virginia,4.0,2025-03-05 23:00:00
51107,Loudoun,Virginia,4.0,2025-03-05 23:15:00
51107,Loudoun,Virginia,4.0,2025-03-05 23:30:00
51107,Loudoun,Virginia,4.0,2025-03-05 23:45:00
51107,Loudoun,Virginia,2.0,2025-03-06 00:00:00
51107,Loudoun,Virginia,1.0,2025-03-06 04:00:00
51107,Loudoun,Virginia,1.0,2025-03-06 04:15:00
51107,Loudoun,Virginia,1.0,2025-03-06 04:30:00
51107,Loudoun,Virginia,1.0,2025-03-06 04:45:00
51107,Loudoun,Virginia,65.0,2025-03-06 08:15:00
51107,Loudoun,Virginia,65.0,2025-03-06 08:30:00
51107,Loudoun,Virginia,65.0,2025-03-06 08:45:00
51107,Loudoun,Virginia,68.0,2025-03-06 09:00:00
51107,Loudoun,Virginia,68.0,2025-03-06 09:15:00
51107,Loudoun,Virginia,68.0,2025-03-06 09:30:00
51107,Loudoun,Virginia,68.0,2025-03-06 09:45:00
51107,Loudoun,Virginia,96.0,2025-03-06 10:00:00
51107,Loudoun,Virginia,96.0,2025-03-06 10:15:00
51107,Loudoun,Virginia,96.0,2025-03-06 10:30:00
51107,Loudoun,Virginia,98.0,2025-03-06 10:45:00
51107,Loudoun,Virginia,98.0,2025-03-06 11:00:00
51107,Loudoun,Virginia,95.0,2025-03-06 11:15:00
51107,Loudoun,Virginia,95.0,2025-03-06 11:30:00
51107,Loudoun,Virginia,95.0,2025-03-06 11:45:00
51107,Loudoun,Virginia,95.0,2025-03-06 12:00:00
51107,Loudoun,Virginia,95.0,2025-03-06 12:15:00
51107,Loudoun,Virginia,95.0,2025-03-06 12:30:00
51107,Loudoun,Virginia,95.0,2025-03-06 12:45:00
51107,Loudoun,Virginia,95.0,2025-03-06 13:00:00
51107,Loudoun,Virginia,93.0,2025-03-06 13:15:00
51107,Loudoun,Virginia,94.0,2025-03-06 13:30:00
51107,Loudoun,Virginia,103.0,2025-03-06 13:45:00
51107,Loudoun,Virginia,105.0,2025-03-06 14:00:00
51107,Loudoun,Virginia,13.0,2025-03-06 14:15:00
51107,Loudoun,Virginia,13.0,2025-03-06 14:30:00
51107,Loudoun,Virginia,13.0,2025-03-06 14:45:00
51107,Loudoun,Virginia,11.0,2025-03-06 15:00:00
51107,Loudoun,Virginia,11.0,2025-03-06 15:15:00
51107,Loudoun,Virginia,14.0,2025-03-06 15:30:00
51107,Loudoun,Virginia,14.0,2025-03-06 15:45:00
51107,Loudoun,Virginia,14.0,2025-03-06 16:00:00
51107,Loudoun,Virginia,14.0,2025-03-06 16:15:00
51107,Loudoun,Virginia,14.0,2025-03-06 16:30:00
51107,Loudoun,Virginia,4.0,2025-03-06 16:45:00
51107,Loudoun,Virginia,4.0,2025-03-06 17:00:00
51107,Loudoun,Virginia,5.0,2025-03-06 17:15:00
51107,Loudoun,Virginia,47.0,2025-03-06 17:30:00
51107,Loudoun,Virginia,47.0,2025-03-06 17:45:00
51107,Loudoun,Virginia,48.0,2025-03-06 18:00:00
51107,Loudoun,Virginia,45.0,2025-03-06 18:15:00
51107,Loudoun,Virginia,4.0,2025-03-06 18:30:00
51107,Loudoun,Virginia,1.0,2025-03-06 18:45:00
51107,Loudoun,Virginia,2.0,2025-03-06 19:00:00
51107,Loudoun,Virginia,1.0,2025-03-06 19:15:00
51107,Loudoun,Virginia,1.0,2025-03-06 19:30:00
51107,Loudoun,Virginia,1.0,2025-03-06 19:45:00
51107,Loudoun,Virginia,9.0,2025-03-06 20:00:00
51107,Loudoun,Virginia,9.0,2025-03-06 20:15:00
51107,Loudoun,Virginia,19.0,2025-03-06 20:30:00
51107,Loudoun,Virginia,19.0,2025-03-06 20:45:00
51107,Loudoun,Virginia,19.0,2025-03-06 21:00:00
51107,Loudoun,Virginia,19.0,2025-03-06 21:15:00
51107,Loudoun,Virginia,14.0,2025-03-06 21:30:00
51107,Loudoun,Virginia,14.0,2025-03-06 21:45:00
51107,Loudoun,Virginia,4.0,2025-03-06 22:00:00
51107,Loudoun,Virginia,4.0,2025-03-06 22:15:00
51107,Loudoun,Virginia,4.0,2025-03-06 22:30:00
51107,Loudoun,Virginia,2.0,2025-03-06 22:45:00
51107,Loudoun,Virginia,2.0,2025-03-06 23:00:00
51107,Loudoun,Virginia,2.0,2025-03-06 23:15:00
51107,Loudoun,Virginia,2.0,2025-03-06 23:30:00
51107,Loudoun,Virginia,2.0,2025-03-06 23:45:00
51107,Loudoun,Virginia,2.0,2025-03-07 00:00:00
51107,Loudoun,Virginia,2.0,2025-03-07 00:15:00
51107,Loudoun,Virginia,2.0,2025-03-07 00:30:00
51107,Loudoun,Virginia,2.0,2025-03-07 00:45:00
51107,Loudoun,Virginia,2.0,2025-03-07 01:00:00
51107,Loudoun,Virginia,2.0,2025-03-07 01:15:00
51107,Loudoun,Virginia,2.0,2025-03-07 01:30:00
51107,Loudoun,Virginia,2.0,2025-03-07 01:45:00
51107,Loudoun,Virginia,2.0,2025-03-07 02:00:00
51107,Loudoun,Virginia,2.0,2025-03-07 02:15:00
51107,Loudoun,Virginia,5.0,2025-03-07 13:45:00
51107,Loudoun,Virginia,5.0,2025-03-07 14:00:00
51107,Loudoun,Virginia,5.0,2025-03-07 14:15:00
51107,Loudoun,Virginia,13.0,2025-03-07 14:30:00
51107,Loudoun,Virginia,1.0,2025-03-07 14:45:00
51107,Loudoun,Virginia,1.0,2025-03-07 15:00:00
51107,Loudoun,Virginia,1.0,2025-03-07 15:15:00
51107,Loudoun,Virginia,1.0,2025-03-07 15:30:00
51107,Loudoun,Virginia,1.0,2025-03-07 15:45:00
51107,Loudoun,Virginia,1.0,2025-03-07 18:15:00
51107,Loudoun,Virginia,1.0,2025-03-07 18:30:00
51107,Loudoun,Virginia,1.0,2025-03-07 18:45:00
51107,Loudoun,Virginia,1.0,2025-03-07 19:00:00
51107,Loudoun,Virginia,1.0,2025-03-07 19:15:00
51107,Loudoun,Virginia,1.0,2025-03-07 19:30:00
51107,Loudoun,Virginia,1.0,2025-03-07 19:45:00
51107,Loudoun,Virginia,1.0,2025-03-07 20:00:00
51107,Loudoun,Virginia,1.0,2025-03-07 20:15:00
51107,Loudoun,Virginia,1.0,2025-03-07 20:30:00
51107,Loudoun,Virginia,1.0,2025-03-07 20:45:00
51107,Loudoun,Virginia,1.0,2025-03-07 21:00:00
51107,Loudoun,Virginia,1.0,2025-03-07 21:15:00
51107,Loudoun,Virginia,1.0,2025-03-07 21:30:00
51107,Loudoun,Virginia,1.0,2025-03-07 21:45:00
51107,Loudoun,Virginia,1.0,2025-03-07 22:00:00
51107,Loudoun,Virginia,1.0,2025-03-07 22:15:00
51107,Loudoun,Virginia,1.0,2025-03-07 22:30:00
51107,Loudoun,Virginia,1.0,2025-03-07 22:45:00
51107,Loudoun,Virginia,1.0,2025-03-07 23:00:00
51107,Loudoun,Virginia,1.0,2025-03-08 02:45:00
51107,Loudoun,Virginia,1.0,2025-03-08 03:00:00
51107,Loudoun,Virginia,1.0,2025-03-08 03:15:00
51107,Loudoun,Virginia,1.0,2025-03-08 03:30:00
51107,Loudoun,Virginia,1.0,2025-03-08 03:45:00
51107,Loudoun,Virginia,1.0,2025-03-08 04:00:00
51107,Loudoun,Virginia,1.0,2025-03-08 04:15:00
51107,Loudoun,Virginia,1.0,2025-03-08 04:30:00
51107,Loudoun,Virginia,1.0,2025-03-08 04:45:00
51107,Loudoun,Virginia,1.0,2025-03-08 05:00:00
51107,Loudoun,Virginia,1.0,2025-03-08 05:15:00
51107,Loudoun,Virginia,1.0,2025-03-08 05:30:00
51107,Loudoun,Virginia,1.0,2025-03-08 05:45:00
51107,Loudoun,Virginia,1.0,2025-03-08 06:00:00
51107,Loudoun,Virginia,3.0,2025-03-08 12:45:00
51107,Loudoun,Virginia,3.0,2025-03-08 13:00:00
51107,Loudoun,Virginia,3.0,2025-03-08 13:15:00
51107,Loudoun,Virginia,3.0,2025-03-08 13:30:00
51107,Loudoun,Virginia,3.0,2025-03-08 13:45:00
51107,Loudoun,Virginia,37.0,2025-03-08 14:15:00
51107,Loudoun,Virginia,37.0,2025-03-08 14:30:00
51107,Loudoun,Virginia,37.0,2025-03-08 14:45:00
51107,Loudoun,Virginia,37.0,2025-03-08 15:00:00
51107,Loudoun,Virginia,37.0,2025-03-08 15:15:00
51107,Loudoun,Virginia,37.0,2025-03-08 15:30:00
51107,Loudoun,Virginia,47.0,2025-03-08 15:45:00
51107,Loudoun,Virginia,47.0,2025-03-08 16:00:00
51107,Loudoun,Virginia,47.0,2025-03-08 16:15:00
51107,Loudoun,Virginia,47.0,2025-03-08 16:30:00
51107,Loudoun,Virginia,47.0,2025-03-08 16:45:00
51107,Loudoun,Virginia,47.0,2025-03-08 17:00:00
51107,Loudoun,Virginia,11.0,2025-03-08 17:15:00
51107,Loudoun,Virginia,1.0,2025-03-09 04:00:00
51107,Loudoun,Virginia,2.0,2025-03-09 23:45:00
51107,Loudoun,Virginia,1.0,2025-03-10 00:00:00
51107,Loudoun,Virginia,1.0,2025-03-10 00:15:00
51107,Loudoun,Virginia,1.0,2025-03-10 00:30:00
51107,Loudoun,Virginia,1.0,2025-03-10 00:45:00
51107,Loudoun,Virginia,1.0,2025-03-10 01:00:00
51107,Loudoun,Virginia,1.0,2025-03-10 01:15:00
51107,Loudoun,Virginia,1.0,2025-03-10 01:30:00
51107,Loudoun,Virginia,1.0,2025-03-10 01:45:00
51107,Loudoun,Virginia,1.0,2025-03-10 02:00:00
51107,Loudoun,Virginia,1.0,2025-03-10 02:15:00
51107,Loudoun,Virginia,1.0,2025-03-10 02:30:00
51107,Loudoun,Virginia,1.0,2025-03-10 02:45:00
51107,Loudoun,Virginia,1.0,2025-03-10 03:00:00
51107,Loudoun,Virginia,1.0,2025-03-10 03:15:00
51107,Loudoun,Virginia,1.0,2025-03-10 03:30:00
51107,Loudoun,Virginia,1.0,2025-03-10 03:45:00
51107,Loudoun,Virginia,1.0,2025-03-10 04:00:00
51107,Loudoun,Virginia,1.0,2025-03-10 04:15:00
51107,Loudoun,Virginia,1.0,2025-03-10 04:30:00
51107,Loudoun,Virginia,1.0,2025-03-10 04:45:00
51107,Loudoun,Virginia,1.0,2025-03-10 05:00:00
51107,Loudoun,Virginia,1.0,2025-03-10 05:15:00
51107,Loudoun,Virginia,1.0,2025-03-10 05:30:00
51107,Loudoun,Virginia,1.0,2025-03-10 05:45:00
51107,Loudoun,Virginia,1.0,2025-03-10 06:00:00
51107,Loudoun,Virginia,1.0,2025-03-10 06:15:00
51107,Loudoun,Virginia,1.0,2025-03-10 06:30:00
51107,Loudoun,Virginia,1.0,2025-03-10 06:45:00
51107,Loudoun,Virginia,6.0,2025-03-10 13:00:00
51107,Loudoun,Virginia,1.0,2025-03-10 13:15:00
51107,Loudoun,Virginia,39.0,2025-03-10 13:30:00
51107,Loudoun,Virginia,41.0,2025-03-10 13:45:00
51107,Loudoun,Virginia,41.0,2025-03-10 14:00:00
51107,Loudoun,Virginia,41.0,2025-03-10 14:15:00
51107,Loudoun,Virginia,41.0,2025-03-10 14:30:00
51107,Loudoun,Virginia,41.0,2025-03-10 14:45:00
51107,Loudoun,Virginia,41.0,2025-03-10 15:00:00
51107,Loudoun,Virginia,41.0,2025-03-10 15:15:00
51107,Loudoun,Virginia,41.0,2025-03-10 15:30:00
51107,Loudoun,Virginia,1.0,2025-03-10 15:45:00
51107,Loudoun,Virginia,1.0,2025-03-10 16:15:00
51107,Loudoun,Virginia,1.0,2025-03-10 16:30:00
51107,Loudoun,Virginia,4.0,2025-03-10 16:45:00
51107,Loudoun,Virginia,5.0,2025-03-10 17:00:00
51107,Loudoun,Virginia,5.0,2025-03-10 17:15:00
51107,Loudoun,Virginia,5.0,2025-03-10 17:30:00
51107,Loudoun,Virginia,5.0,2025-03-10 17:45:00
51107,Loudoun,Virginia,5.0,2025-03-10 18:00:00
51107,Loudoun,Virginia,5.0,2025-03-10 18:15:00
51107,Loudoun,Virginia,5.0,2025-03-10 18:30:00
51107,Loudoun,Virginia,5.0,2025-03-10 18:45:00
51107,Loudoun,Virginia,6.0,2025-03-10 19:00:00
51107,Loudoun,Virginia,6.0,2025-03-10 19:15:00
51107,Loudoun,Virginia,21.0,2025-03-10 19:30:00
51107,Loudoun,Virginia,21.0,2025-03-10 19:45:00
51107,Loudoun,Virginia,21.0,2025-03-10 20:00:00
51107,Loudoun,Virginia,21.0,2025-03-10 20:15:00
51107,Loudoun,Virginia,21.0,2025-03-10 20:30:00
51107,Loudoun,Virginia,21.0,2025-03-10 20:45:00
51107,Loudoun,Virginia,21.0,2025-03-10 21:00:00
51107,Loudoun,Virginia,21.0,2025-03-10 21:15:00
51107,Loudoun,Virginia,20.0,2025-03-10 21:30:00
51107,Loudoun,Virginia,19.0,2025-03-10 21:45:00
51107,Loudoun,Virginia,20.0,2025-03-10 22:00:00
51107,Loudoun,Virginia,38.0,2025-03-10 22:15:00
51107,Loudoun,Virginia,63.0,2025-03-10 22:30:00
51107,Loudoun,Virginia,38.0,2025-03-10 22:45:00
51107,Loudoun,Virginia,38.0,2025-03-10 23:00:00
51107,Loudoun,Virginia,38.0,2025-03-10 23:15:00
51107,Loudoun,Virginia,38.0,2025-03-10 23:30:00
51107,Loudoun,Virginia,3.0,2025-03-10 23:45:00
51107,Loudoun,Virginia,3.0,2025-03-11 00:00:00
51107,Loudoun,Virginia,3.0,2025-03-11 00:15:00
51107,Loudoun,Virginia,3.0,2025-03-11 00:30:00
51107,Loudoun,Virginia,3.0,2025-03-11 00:45:00
51107,Loudoun,Virginia,3.0,2025-03-11 01:00:00
51107,Loudoun,Virginia,3.0,2025-03-11 01:15:00
51107,Loudoun,Virginia,3.0,2025-03-11 01:30:00
51107,Loudoun,Virginia,3.0,2025-03-11 01:45:00
51107,Loudoun,Virginia,3.0,2025-03-11 02:00:00
51107,Loudoun,Virginia,3.0,2025-03-11 02:15:00
51107,Loudoun,Virginia,3.0,2025-03-11 02:30:00
51107,Loudoun,Virginia,3.0,2025-03-11 02:45:00
51107,Loudoun,Virginia,3.0,2025-03-11 03:00:00
51107,Loudoun,Virginia,3.0,2025-03-11 03:15:00
51107,Loudoun,Virginia,3.0,2025-03-11 03:30:00
51107,Loudoun,Virginia,5.0,2025-03-11 03:45:00
51107,Loudoun,Virginia,5.0,2025-03-11 04:00:00
51107,Loudoun,Virginia,5.0,2025-03-11 04:15:00
51107,Loudoun,Virginia,5.0,2025-03-11 04:30:00
51107,Loudoun,Virginia,5.0,2025-03-11 04:45:00
51107,Loudoun,Virginia,5.0,2025-03-11 05:00:00
51107,Loudoun,Virginia,5.0,2025-03-11 05:15:00
51107,Loudoun,Virginia,5.0,2025-03-11 05:30:00
51107,Loudoun,Virginia,5.0,2025-03-11 05:45:00
51107,Loudoun,Virginia,5.0,2025-03-11 06:00:00
51107,Loudoun,Virginia,5.0,2025-03-11 06:15:00
51107,Loudoun,Virginia,2.0,2025-03-11 06:30:00
51107,Loudoun,Virginia,2.0,2025-03-11 06:45:00
51107,Loudoun,Virginia,2.0,2025-03-11 07:00:00
51107,Loudoun,Virginia,2.0,2025-03-11 07:15:00
51107,Loudoun,Virginia,2.0,2025-03-11 07:30:00
51107,Loudoun,Virginia,2.0,2025-03-11 07:45:00
51107,Loudoun,Virginia,2.0,2025-03-11 08:00:00
51107,Loudoun,Virginia,2.0,2025-03-11 12:30:00
51107,Loudoun,Virginia,2.0,2025-03-11 12:45:00
51107,Loudoun,Virginia,2.0,2025-03-11 13:00:00
51107,Loudoun,Virginia,2.0,2025-03-11 13:15:00
51107,Loudoun,Virginia,7.0,2025-03-11 13:30:00
51107,Loudoun,Virginia,7.0,2025-03-11 13:45:00
51107,Loudoun,Virginia,11.0,2025-03-11 14:00:00
51107,Loudoun,Virginia,8.0,2025-03-11 14:15:00
51107,Loudoun,Virginia,9.0,2025-03-11 14:30:00
